"order_id","date","customer_name","region","product","category","quantity","unit_price","before_discount_amount","discount_amount","discount_percentage","sales_amount","value_cheking"
"ORD0855","2023-10-10","Customer_188","West","Pen","Office Supplies",3,"3212.00","9636.00","578.16","0.0600","9057.84","correct"
"ORD0856","2023-03-15","Customer_26","West","Chair","Furniture",6,"770.00","4620.00","0.00","0.0000","4620.00","correct"
"ORD0857","2023-05-26","Customer_91","North","Table","Furniture",8,"1174.00","9392.00","1033.12","0.1100","8358.88","correct"
"ORD0858","2023-02-08","Customer_165","East","Notebook","Office Supplies",2,"1323.00","2646.00","317.52","0.1200","2328.48","correct"
"ORD0859","2023-10-29","Customer_56","West","Notebook","Office Supplies",2,"2638.00","5276.00","369.32","0.0700","4906.68","correct"
"ORD0860","2024-09-11","Customer_113","North","Chair","Furniture",4,"558.00","2232.00","401.76","0.1800","1830.24","correct"
"ORD0861","2023-01-02","Customer_162","West","Notebook","Office Supplies",3,"1655.00","4965.00","1241.25","0.2500","3723.75","correct"
"ORD0862","2024-06-14","Customer_163","East","Monitor","Electronics",3,"4805.00","14415.00","3171.30","0.2200","11243.70","correct"
"ORD0863","2024-04-07","Customer_2","West","Chair","Furniture",1,"732.00","732.00","197.64","0.2700","534.36","correct"
"ORD0864","2024-02-17","Customer_172","South","Notebook","Office Supplies",9,"4816.00","43344.00","5634.72","0.1300","37709.28","correct"
"ORD0865","2023-03-03","Customer_165","East","Monitor","Electronics",3,"1319.00","3957.00","712.26","0.1800","3244.74","correct"
"ORD0866","2024-12-07","Customer_130","North","Monitor","Electronics",9,"933.00","8397.00","2015.28","0.2400","6381.72","correct"
"ORD0867","2023-09-10","Customer_145","North","Pen","Office Supplies",8,"2666.00","21328.00","1492.96","0.0700","19835.04","correct"
"ORD0868","2023-11-13","Customer_133","East","Chair","Furniture",4,"1859.00","7436.00","1041.04","0.1400","6394.96","correct"
"ORD0869","2024-07-13","Customer_3","North","File","Office Supplies",4,"525.00","2100.00","336.00","0.1600","1764.00","correct"
"ORD0870","2024-02-28","Customer_106","West","Table","Furniture",10,"1480.00","14800.00","740.00","0.0500","14060.00","correct"
"ORD0871","2023-11-06","Customer_175","North","Printer","Electronics",1,"1253.00","1253.00","225.54","0.1800","1027.46","correct"
"ORD0872","2024-03-23","Customer_165","East","Pen","Office Supplies",5,"2577.00","12885.00","1288.50","0.1000","11596.50","correct"
"ORD0873","2023-06-25","Customer_78","North","Table","Furniture",1,"2078.00","2078.00","540.28","0.2600","1537.72","correct"
"ORD0874","2024-10-04","Customer_198","West","Laptop","Electronics",2,"4050.00","8100.00","972.00","0.1200","7128.00","correct"
"ORD0875","2024-12-06","Customer_123","North","Desk","Furniture",6,"3262.00","19572.00","5088.72","0.2600","14483.28","correct"
"ORD0876","2024-10-09","Customer_12","West","Laptop","Electronics",10,"867.00","8670.00","2167.50","0.2500","6502.50","correct"
"ORD0877","2023-05-02","Customer_197","West","Laptop","Electronics",1,"1148.00","1148.00","34.44","0.0300","1113.56","correct"
"ORD0878","2024-07-28","Customer_113","North","Printer","Electronics",6,"3534.00","21204.00","3816.72","0.1800","17387.28","correct"
"ORD0879","2024-03-19","Customer_134","South","Stapler","Office Supplies",2,"959.00","1918.00","210.98","0.1100","1707.02","correct"
"ORD0880","2024-10-28","Customer_178","North","Desk","Furniture",2,"300.00","600.00","114.00","0.1900","486.00","correct"
"ORD0881","2024-02-12","Customer_107","West","Chair","Furniture",9,"2062.00","18558.00","2412.54","0.1300","16145.46","correct"
"ORD0882","2024-07-03","Customer_196","West","Monitor","Electronics",4,"3116.00","12464.00","1994.24","0.1600","10469.76","correct"
"ORD0883","2023-04-19","Customer_76","East","Table","Furniture",3,"4894.00","14682.00","1027.74","0.0700","13654.26","correct"
"ORD0884","2023-08-21","Customer_79","West","Stapler","Office Supplies",1,"3008.00","3008.00","360.96","0.1200","2647.04","correct"
"ORD0885","2024-06-15","Customer_95","West","Printer","Electronics",6,"3304.00","19824.00","2973.60","0.1500","16850.40","correct"
"ORD0886","2024-10-15","Customer_8","West","Pen","Office Supplies",9,"1377.00","12393.00","3098.25","0.2500","9294.75","correct"
"ORD0887","2023-07-26","Customer_131","West","Cabinet","Furniture",8,"4024.00","32192.00","4828.80","0.1500","27363.20","correct"
"ORD0888","2023-10-01","Customer_23","North","File","Office Supplies",10,"1801.00","18010.00","1080.60","0.0600","16929.40","correct"
"ORD0889","2023-02-18","Customer_155","South","Pen","Office Supplies",6,"2904.00","17424.00","2787.84","0.1600","14636.16","correct"
"ORD0890","2023-06-09","Customer_46","East","Cabinet","Furniture",4,"3985.00","15940.00","4782.00","0.3000","11158.00","correct"
"ORD0891","2023-09-13","Customer_11","South","Monitor","Electronics",1,"4464.00","4464.00","357.12","0.0800","4106.88","correct"
"ORD0892","2024-04-16","Customer_64","North","Chair","Furniture",4,"3140.00","12560.00","2512.00","0.2000","10048.00","correct"
"ORD0893","2023-07-16","Customer_164","East","Mobile","Electronics",1,"2586.00","2586.00","387.90","0.1500","2198.10","correct"
"ORD0894","2023-02-05","Customer_24","West","Cabinet","Furniture",3,"1660.00","4980.00","1095.60","0.2200","3884.40","correct"
"ORD0895","2024-06-16","Customer_36","South","Printer","Electronics",1,"521.00","521.00","104.20","0.2000","416.80","correct"
"ORD0896","2024-04-02","Customer_58","South","Pen","Office Supplies",10,"3965.00","39650.00","4758.00","0.1200","34892.00","correct"
"ORD0897","2024-05-07","Customer_145","North","Monitor","Electronics",4,"306.00","1224.00","269.28","0.2200","954.72","correct"
"ORD0898","2023-03-30","Customer_53","North","Pen","Office Supplies",4,"1788.00","7152.00","1215.84","0.1700","5936.16","correct"
"ORD0899","2024-02-11","Customer_60","North","Desk","Furniture",4,"4526.00","18104.00","4707.04","0.2600","13396.96","correct"
"ORD0900","2023-07-31","Customer_28","West","Monitor","Electronics",9,"2736.00","24624.00","6402.24","0.2600","18221.76","correct"
"ORD0901","2024-05-12","Customer_151","West","Mobile","Electronics",6,"2774.00","16644.00","1830.84","0.1100","14813.16","correct"
"ORD0902","2023-05-02","Customer_132","North","Mobile","Electronics",4,"510.00","2040.00","306.00","0.1500","1734.00","correct"
"ORD0903","2024-03-16","Customer_52","East","Mobile","Electronics",6,"486.00","2916.00","612.36","0.2100","2303.64","correct"
"ORD0904","2023-01-09","Customer_189","West","Monitor","Electronics",7,"1297.00","9079.00","2178.96","0.2400","6900.04","correct"
"ORD0905","2024-02-19","Customer_66","West","Chair","Furniture",10,"4725.00","47250.00","13702.50","0.2900","33547.50","correct"
"ORD0906","2023-02-05","Customer_22","North","Notebook","Office Supplies",9,"4626.00","41634.00","11241.18","0.2700","30392.82","correct"
"ORD0907","2023-11-21","Customer_51","West","Desk","Furniture",8,"1446.00","11568.00","1619.52","0.1400","9948.48","correct"
"ORD0908","2023-12-24","Customer_35","West","Monitor","Electronics",6,"4963.00","29778.00","5062.26","0.1700","24715.74","correct"
"ORD0909","2023-02-10","Customer_177","East","Table","Furniture",8,"1186.00","9488.00","2561.76","0.2700","6926.24","correct"
"ORD0910","2024-02-05","Customer_142","West","Pen","Office Supplies",8,"2714.00","21712.00","1954.08","0.0900","19757.92","correct"
"ORD0911","2023-11-22","Customer_199","South","Printer","Electronics",5,"244.00","1220.00","207.40","0.1700","1012.60","correct"
"ORD0912","2023-03-29","Customer_180","East","Notebook","Office Supplies",1,"1109.00","1109.00","299.43","0.2700","809.57","correct"
"ORD0913","2024-07-21","Customer_87","South","Monitor","Electronics",2,"1781.00","3562.00","1032.98","0.2900","2529.02","correct"
"ORD0914","2024-09-21","Customer_50","North","Laptop","Electronics",9,"1622.00","14598.00","1459.80","0.1000","13138.20","correct"
"ORD0915","2024-02-12","Customer_193","South","Laptop","Electronics",9,"4730.00","42570.00","1277.10","0.0300","41292.90","correct"
"ORD0916","2024-09-24","Customer_61","East","Monitor","Electronics",4,"3222.00","12888.00","3093.12","0.2400","9794.88","correct"
"ORD0917","2023-04-22","Customer_66","West","File","Office Supplies",6,"3641.00","21846.00","5461.50","0.2500","16384.50","correct"
"ORD0918","2024-09-07","Customer_65","West","Chair","Furniture",2,"1434.00","2868.00","544.92","0.1900","2323.08","correct"
"ORD0919","2023-05-09","Customer_133","East","Desk","Furniture",7,"674.00","4718.00","1132.32","0.2400","3585.68","correct"
"ORD0920","2023-03-08","Customer_8","West","Desk","Furniture",9,"2163.00","19467.00","5061.42","0.2600","14405.58","correct"
"ORD0921","2024-03-30","Customer_157","South","Cabinet","Furniture",5,"4754.00","23770.00","6655.60","0.2800","17114.40","correct"
"ORD0922","2024-01-05","Customer_196","West","Chair","Furniture",4,"3849.00","15396.00","4464.84","0.2900","10931.16","correct"
"ORD0923","2023-10-08","Customer_93","South","Monitor","Electronics",7,"851.00","5957.00","178.71","0.0300","5778.29","correct"
"ORD0924","2023-08-16","Customer_121","West","Table","Furniture",8,"2478.00","19824.00","5154.24","0.2600","14669.76","correct"
"ORD0925","2023-06-13","Customer_102","West","Pen","Office Supplies",10,"3808.00","38080.00","7616.00","0.2000","30464.00","correct"
"ORD0926","2023-08-31","Customer_85","West","Printer","Electronics",9,"3762.00","33858.00","4062.96","0.1200","29795.04","correct"
"ORD0927","2023-01-27","Customer_153","West","Table","Furniture",6,"1543.00","9258.00","1296.12","0.1400","7961.88","correct"
"ORD0928","2024-04-12","Customer_47","North","Stapler","Office Supplies",3,"3298.00","9894.00","1978.80","0.2000","7915.20","correct"
"ORD0929","2024-10-08","Customer_140","North","Desk","Furniture",6,"3576.00","21456.00","3862.08","0.1800","17593.92","correct"
"ORD0930","2024-02-23","Customer_116","West","Printer","Electronics",3,"4976.00","14928.00","2836.32","0.1900","12091.68","correct"
"ORD0931","2023-10-02","Customer_83","North","Chair","Furniture",9,"4926.00","44334.00","12856.86","0.2900","31477.14","correct"
"ORD0932","2024-06-09","Customer_137","South","Table","Furniture",10,"373.00","3730.00","223.80","0.0600","3506.20","correct"
"ORD0933","2024-05-25","Customer_83","North","File","Office Supplies",7,"3980.00","27860.00","7522.20","0.2700","20337.80","correct"
"ORD0934","2023-11-23","Customer_28","West","Table","Furniture",4,"4570.00","18280.00","4935.60","0.2700","13344.40","correct"
"ORD0935","2024-11-17","Customer_78","North","Stapler","Office Supplies",4,"2794.00","11176.00","670.56","0.0600","10505.44","correct"
"ORD0936","2024-03-28","Customer_56","West","Table","Furniture",7,"4993.00","34951.00","1747.55","0.0500","33203.45","correct"
"ORD0937","2024-04-12","Customer_139","East","Cabinet","Furniture",6,"2738.00","16428.00","1314.24","0.0800","15113.76","correct"
"ORD0938","2023-03-07","Customer_126","South","Mobile","Electronics",2,"3909.00","7818.00","1329.06","0.1700","6488.94","correct"
"ORD0939","2024-06-12","Customer_120","West","Cabinet","Furniture",8,"3958.00","31664.00","7916.00","0.2500","23748.00","correct"
"ORD0940","2023-03-28","Customer_131","West","Laptop","Electronics",8,"116.00","928.00","269.12","0.2900","658.88","correct"
"ORD0941","2023-09-30","Customer_3","North","Pen","Office Supplies",7,"3583.00","25081.00","5517.82","0.2200","19563.18","correct"
"ORD0942","2024-12-03","Customer_32","South","File","Office Supplies",9,"4497.00","40473.00","10927.71","0.2700","29545.29","correct"
"ORD0943","2024-08-13","Customer_75","North","Table","Furniture",4,"4491.00","17964.00","538.92","0.0300","17425.08","correct"
"ORD0944","2024-06-25","Customer_130","North","Pen","Office Supplies",6,"1855.00","11130.00","111.30","0.0100","11018.70","correct"
"ORD0945","2023-05-24","Customer_83","North","Pen","Office Supplies",7,"1124.00","7868.00","314.72","0.0400","7553.28","correct"
"ORD0946","2023-02-11","Customer_196","West","Mobile","Electronics",3,"3950.00","11850.00","118.50","0.0100","11731.50","correct"
"ORD0947","2023-08-14","Customer_16","West","Cabinet","Furniture",6,"1722.00","10332.00","1963.08","0.1900","8368.92","correct"
"ORD0948","2023-01-03","Customer_66","West","Table","Furniture",5,"540.00","2700.00","621.00","0.2300","2079.00","correct"
"ORD0949","2024-10-03","Customer_178","North","Laptop","Electronics",10,"1062.00","10620.00","106.20","0.0100","10513.80","correct"
"ORD0950","2024-11-17","Customer_149","North","Chair","Furniture",8,"2274.00","18192.00","3638.40","0.2000","14553.60","correct"
"ORD0951","2024-04-11","Customer_121","West","Table","Furniture",1,"2147.00","2147.00","493.81","0.2300","1653.19","correct"
"ORD0952","2024-08-24","Customer_55","West","Monitor","Electronics",3,"1155.00","3465.00","103.95","0.0300","3361.05","correct"
"ORD0953","2023-10-08","Customer_64","North","Table","Furniture",8,"2182.00","17456.00","698.24","0.0400","16757.76","correct"
"ORD0954","2023-08-12","Customer_97","South","Monitor","Electronics",7,"493.00","3451.00","414.12","0.1200","3036.88","correct"
"ORD0955","2023-06-03","Customer_2","West","Chair","Furniture",7,"433.00","3031.00","333.41","0.1100","2697.59","correct"
"ORD0956","2023-07-07","Customer_172","South","Pen","Office Supplies",9,"4073.00","36657.00","6231.69","0.1700","30425.31","correct"
"ORD0957","2023-05-19","Customer_15","South","Cabinet","Furniture",6,"4123.00","24738.00","7174.02","0.2900","17563.98","correct"
"ORD0958","2023-09-03","Customer_118","South","Laptop","Electronics",1,"3881.00","3881.00","77.62","0.0200","3803.38","correct"
"ORD0959","2024-10-30","Customer_20","North","Laptop","Electronics",6,"3391.00","20346.00","406.92","0.0200","19939.08","correct"
"ORD0960","2024-10-23","Customer_156","North","Cabinet","Furniture",9,"4042.00","36378.00","6911.82","0.1900","29466.18","correct"
"ORD0985","2023-10-06","Customer_101","East","Chair","Furniture",10,"1286.00","12860.00","1671.80","0.1300","11188.20","correct"
"ORD0986","2023-04-17","Customer_155","South","Cabinet","Furniture",7,"1535.00","10745.00","644.70","0.0600","10100.30","correct"
"ORD0987","2024-10-28","Customer_23","North","Desk","Furniture",2,"1250.00","2500.00","150.00","0.0600","2350.00","correct"
"ORD0988","2024-03-16","Customer_61","East","Stapler","Office Supplies",2,"3954.00","7908.00","1265.28","0.1600","6642.72","correct"
"ORD0989","2024-08-07","Customer_98","West","Laptop","Electronics",2,"4889.00","9778.00","391.12","0.0400","9386.88","correct"
"ORD0990","2023-03-22","Customer_117","West","Mobile","Electronics",5,"2326.00","11630.00","1977.10","0.1700","9652.90","correct"
"ORD0991","2023-10-06","Customer_22","North","Cabinet","Furniture",4,"3134.00","12536.00","2256.48","0.1800","10279.52","correct"
"ORD0992","2023-05-31","Customer_84","East","Stapler","Office Supplies",7,"2846.00","19922.00","3386.74","0.1700","16535.26","correct"
"ORD0993","2023-01-12","Customer_190","West","Stapler","Office Supplies",8,"798.00","6384.00","1404.48","0.2200","4979.52","correct"
"ORD0994","2023-11-08","Customer_7","East","Table","Furniture",9,"4320.00","38880.00","2332.80","0.0600","36547.20","correct"
"ORD0995","2024-10-26","Customer_193","South","Stapler","Office Supplies",3,"1623.00","4869.00","1168.56","0.2400","3700.44","correct"
"ORD0996","2024-11-22","Customer_151","West","Chair","Furniture",7,"4024.00","28168.00","281.68","0.0100","27886.32","correct"
"ORD0997","2024-10-27","Customer_160","North","Table","Furniture",6,"1807.00","10842.00","3144.18","0.2900","7697.82","correct"
"ORD0998","2023-12-16","Customer_89","West","Laptop","Electronics",3,"1039.00","3117.00","436.38","0.1400","2680.62","correct"
"ORD0999","2024-04-10","Customer_34","South","Desk","Furniture",5,"1699.00","8495.00","1019.40","0.1200","7475.60","correct"
"ORD1000","2024-10-16","Customer_117","West","Mobile","Electronics",3,"2713.00","8139.00","162.78","0.0200","7976.22","correct"
